cluster_id,food_name,avg_Protein,"avg_Carbohydrate, by difference","avg_Sodium, Na",avg_Energy,avg_Total lipid (fat),avg_Total Sugars,"avg_Fatty acids, total saturated",avg_Cholesterol,"avg_Fiber, total dietary","avg_Fatty acids, total trans","avg_Calcium, Ca","avg_Iron, Fe","avg_Vitamin C, total ascorbic acid","avg_Potassium, K","avg_Vitamin A, IU","avg_Vitamin D (D2 + D3), International Units","avg_Sugars, added"
223,"ZUKO, DRINK MIX WITH VITAMIN C, GRAPE, GRAPE",0.42822191400832166,90.99063294637934,157.69922879177378,365.9469320066335,0.16953080023028208,83.395229408513,0.13717129356172472,0.22068095838587642,0.2571332436069987,0.0011547344110854503,54.1029842012873,0.5977657542966266,12.251023288637969,229.96244131455398,41.52158273381295,8.458955223880597,0.28484848484848485
6304,"ZESTY RANCH CASHEWS, CORN NUGGETS, SUNFLOWER KERNELS, PRETZEL TWISTS SNACK MAX TRAIL MIX, ZESTY RANCH",6.481492537313428,59.49140889830509,729.7571580063627,510.71822033898303,27.43412076271187,3.347154989384284,3.572106382978723,0.2623490669593853,3.688229056203612,0.0,38.890086206896555,1.4671304347826084,18.067945205479454,898.9705449189985,342.928125,0.6342975206611571,2.5294303797468345
7111,"YOGURT + CANDY COATED FRUIT, STRAWBERRY FROOT",5.372363417569191,64.779906377858,236.04648303030302,392.5583044524669,13.356315421686746,39.08321070998796,5.958915282791815,8.036487421383647,6.032986040914564,0.0,104.51330196850394,2.218048828125,7.666806722689075,523.9667378640777,202.84361549497848,22.604166666666668,3.216325
11220,"ZESTY TACO FLAVORED RESTAURANT STYLE PREMIUM TORTILLA CHIPS, ZESTY TACO",7.481011557177612,55.6462848668281,665.7096392251816,520.5789130750605,30.533337046004853,4.1312843065693405,4.178384624697334,3.585476196473551,7.188874697336572,0.0020319018404907976,76.75422288242731,1.7898537878787877,5.9181481481481475,435.6921146341463,756.3241106719368,0.06060606060606061,1.6128451882845187
6423,"WHOLE FOODS MARKET, DRY ROASTED SLATED GEORGIA PECAN HALVES",8.049732142857144,13.999553571428569,308.2857142857143,707.7053571428571,73.14500000000001,3.1844642857142853,11.19875,0.0,8.205357142857142,0.0,70.72277227722772,2.941010101010101,0.0,338.4754098360656,20.875,0.0,0.0
14732,"YVES THURIES, 70% DARK CHOCOLATE WITH PISTACHIOS & CHERRIES",7.457606060606058,46.72590909090909,82.0809968847352,544.8939393939394,41.04651515151515,31.29803030303031,24.653666666666663,1.0390879478827362,10.06181818181818,0.0,49.394904458598724,8.502461059190031,0.6849498327759197,508.3,32.09863945578231,0.0,0.0
10922,"WORLD FOOD PRODUCTS, CALIFORNIA GROWN WHOLE ALMONDS",21.196228070175433,21.28705808080808,511.79545454545456,587.6967418546366,50.24879699248121,4.155603557814483,5.414854614412137,0.20053475935828877,10.039598997493739,0.0,161.87516087516087,3.6989258312020468,0.4562111801242236,707.4335664335664,35.27124183006536,1.148936170212766,0.8416058394160583
1897,"WINN-DIXIE, SUPER CRUNCHY COOKIES, GINGER SNAPS, GINGER SNAPS",7.87986348122867,70.27126279863481,320.06324786324785,450.5938566552901,15.90150170648464,27.43757679180888,1.87254295532646,0.5205724508050089,5.593835616438358,0.0,33.17446043165467,3.381428571428571,0.5848708487084872,214.9689265536723,3.3814814814814813,1.4,0.0
6401,"YUMBUTTER, ORGANIC CREAMY PEANUT BUTTER",21.351240364400862,21.94839298245614,426.90819209039546,598.5241765942537,50.46470217238962,7.148311142256487,7.81433076384023,0.06528189910979229,6.865592151366515,0.0,68.04338070306656,2.8164856933235516,0.02364583333333333,8897.046511627907,10.403659849300324,0.09061488673139159,2.1061111111111113
11161,WHITE CHEDDAR CHEESE SAUCE MIX,24.907500000000002,46.425816326530615,669.545918367347,442.515306122449,19.167959183673474,28.6375,9.230309278350514,26.6580310880829,1.667894736842105,0.003220338983050848,172.01342281879195,2.625,4.177697841726619,294.59375,334.9770992366412,0.5,6.384615384615385
